num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
0.0,64,2,0.2936781302187627,1,12.591107368469238,1000,0.001,20.0,,,140.0,41.0
0.0,64,2,0.3730461339701447,1,12.694231510162354,1000,0.001,25.0,,,140.0,41.0
0.0,64,2,0.3909279309592947,1,12.334614753723145,1000,0.001,30.0,,,140.0,41.0
0.0,64,2,0.3562693929655263,1,12.876193523406982,1000,0.001,35.0,,,140.0,41.0
0.0,64,2,0.3753902951258684,0,12.464189291000366,1000,0.001,40.0,,,140.0,41.0
1.0,64,2,0.335108892282792,1,13.348482131958008,1000,0.01,1.0,,,140.0,41.0
1.0,64,2,0.1046462017675627,0,13.204463720321655,1000,0.01,5.0,,,140.0,41.0
1.0,64,2,0.1167260847066665,292,13.667983770370483,1000,0.01,10.0,,,140.0,41.0
1.0,64,2,0.0082118126272912,149,15.20059370994568,1000,0.01,15.0,,,140.0,41.0
1.0,64,2,0.1214541530514071,1,19.35411715507508,1000,0.01,20.0,,,140.0,41.0
1.0,64,2,0.019236627379873,13,23.451780557632446,1000,0.01,25.0,,,140.0,41.0
1.0,64,2,0.0228856329225003,99,27.91501212120056,1000,0.01,30.0,,,140.0,41.0
1.0,64,2,0.1214541530514071,114,31.90754246711731,1000,0.01,35.0,,,140.0,41.0
1.0,64,2,0.0228856329225003,135,35.93235921859741,1000,0.01,40.0,,,140.0,41.0
1.0,64,2,0.2986992601956867,1,12.866437196731567,1000,0.001,1.0,,,140.0,41.0
1.0,64,2,0.1422864370370984,1,13.27156901359558,1000,0.001,5.0,,,140.0,41.0
1.0,64,2,0.1002298625417947,177,13.30116319656372,1000,0.001,10.0,,,140.0,41.0
1.0,64,2,0.2652012648357073,98,15.409919023513794,1000,0.001,15.0,,,140.0,41.0
1.0,64,2,0.1088843789989726,87,19.465207815170288,1000,0.001,20.0,,,140.0,41.0
1.0,64,2,0.0437179169081916,0,23.62882709503174,1000,0.001,25.0,,,140.0,41.0
1.0,64,2,0.0082118126272912,105,27.75272274017334,1000,0.001,30.0,,,140.0,41.0
1.0,64,2,0.1329244747686279,171,32.00738286972046,1000,0.001,35.0,,,140.0,41.0
1.0,64,2,0.1666327447068004,1,35.93528699874878,1000,0.001,40.0,,,140.0,41.0
3.0,64,2,0.3733574522284908,4,12.730310678482056,1000,0.01,1.0,,,140.0,41.0
3.0,64,2,0.2652012648357073,189,12.61277151107788,1000,0.01,5.0,,,140.0,41.0
3.0,64,2,0.1154083900551,253,13.176451921463013,1000,0.01,10.0,,,140.0,41.0
3.0,64,2,0.2252605075563159,27,14.875686645507812,1000,0.01,15.0,,,140.0,41.0
3.0,64,2,0.1266520299138978,55,18.639928340911865,1000,0.01,20.0,,,140.0,41.0
0.0,64,2,0.3708576393228029,0,12.71243381500244,1000,0.01,1.0,,,140.0,40.0
0.0,64,2,0.3459828064065656,0,11.266335487365724,1000,0.01,5.0,,,140.0,40.0
3.0,64,2,0.1412791358998062,48,22.435808420181274,1000,0.01,25.0,,,140.0,41.0
0.0,64,2,0.3939185560563606,0,12.696714639663696,1000,0.01,10.0,,,140.0,40.0
0.0,64,2,0.3842468228415389,0,13.98084545135498,1000,0.01,15.0,,,140.0,40.0
3.0,64,2,0.2278451229409313,79,26.36187720298767,1000,0.01,30.0,,,140.0,41.0
0.0,64,2,0.3402411232598598,0,12.292197704315186,1000,0.01,20.0,,,140.0,40.0
0.0,64,2,0.4069665702204614,0,15.3052179813385,1000,0.01,25.0,,,140.0,40.0
3.0,64,2,0.0460867181824185,48,30.047681093215942,1000,0.01,35.0,,,140.0,41.0
0.0,64,2,0.3410301591326857,1,16.01340341567993,1000,0.01,30.0,,,140.0,40.0
0.0,64,2,0.3842986397796088,0,7.0496251583099365,1000,0.01,35.0,,,140.0,40.0
0.0,64,2,0.3104305147440996,0,8.87391972541809,1000,0.01,40.0,,,140.0,40.0
3.0,64,2,0.0997836061555555,71,33.7538480758667,1000,0.01,40.0,,,140.0,41.0
3.0,64,2,0.2620655872907795,34,12.887168884277344,1000,0.001,1.0,,,140.0,41.0
0.0,64,2,0.3899410204911596,0,16.578756093978882,1000,0.001,1.0,,,140.0,40.0
0.0,64,2,0.3875165358245421,0,7.581878423690796,1000,0.001,5.0,,,140.0,40.0
3.0,64,2,0.1157956888472352,61,12.82157063484192,1000,0.001,5.0,,,140.0,41.0
0.0,64,2,0.3810902253487954,0,12.530497074127195,1000,0.001,10.0,,,140.0,40.0
3.0,64,2,0.1268787117723208,345,13.00663995742798,1000,0.001,10.0,,,140.0,41.0
0.0,64,2,0.3889425826558456,0,9.478942632675173,1000,0.001,15.0,,,140.0,40.0
3.0,64,2,0.2714605075563159,47,14.83961582183838,1000,0.001,15.0,,,140.0,41.0
0.0,64,2,0.309021638868456,0,9.283540725708008,1000,0.001,20.0,,,140.0,40.0
0.0,64,2,0.2949283748793877,0,13.403310775756836,1000,0.001,25.0,,,140.0,40.0
3.0,64,2,0.1167260847066665,100,18.680976152420044,1000,0.001,20.0,,,140.0,41.0
0.0,64,2,0.3874960231154216,0,17.860689163208008,1000,0.001,30.0,,,140.0,40.0
3.0,64,2,0.0537856000369919,39,22.508629322052,1000,0.001,25.0,,,140.0,41.0
0.0,64,2,0.3590443610362567,0,13.089080810546877,1000,0.001,35.0,,,140.0,40.0
0.0,64,2,0.3083452066286871,0,7.012118816375732,1000,0.001,40.0,,,140.0,40.0
1.0,64,2,0.3501775406817426,2,13.067775964736938,1000,0.01,1.0,,,140.0,40.0
1.0,64,2,0.2652012648357073,24,17.485779285430908,1000,0.01,5.0,,,140.0,40.0
1.0,64,2,0.1167260847066665,8,21.44524359703064,1000,0.01,10.0,,,140.0,40.0
1.0,64,2,0.0151805682859761,106,30.93712043762207,1000,0.01,15.0,,,140.0,40.0
1.0,64,2,0.1088843789989726,273,40.60488486289978,1000,0.01,20.0,,,140.0,40.0
1.0,64,2,0.0082118126272912,221,50.11700963973999,1000,0.01,25.0,,,140.0,40.0
1.0,64,2,0.0322519083969465,303,79.87675857543945,1000,0.01,30.0,,,140.0,40.0
1.0,64,2,0.1422864370370984,214,111.92760515213013,1000,0.01,35.0,,,140.0,40.0
1.0,64,2,0.0228856329225003,4,112.44953513145448,1000,0.01,40.0,,,140.0,40.0
1.0,64,2,0.1743383087740475,2,15.74456548690796,1000,0.001,1.0,,,140.0,40.0
1.0,64,2,0.1088843789989726,28,15.24126434326172,1000,0.001,5.0,,,140.0,40.0
1.0,64,2,0.0210999774909963,157,32.662485122680664,1000,0.001,10.0,,,140.0,40.0
1.0,64,2,0.1666327447068004,39,34.53661584854126,1000,0.001,15.0,,,140.0,40.0
1.0,64,2,0.1214541530514071,3,40.62165021896362,1000,0.001,20.0,,,140.0,40.0
1.0,64,2,0.1666327447068004,2,50.13642358779907,1000,0.001,25.0,,,140.0,40.0
1.0,64,2,0.1645286984640258,21,55.88369297981262,1000,0.001,30.0,,,140.0,40.0
1.0,64,2,0.1167260847066665,3,64.80946087837219,1000,0.001,35.0,,,140.0,40.0
1.0,64,2,0.0151805682859761,8,73.78143763542175,1000,0.001,40.0,,,140.0,40.0
3.0,64,2,0.4788838135697074,20,7.445463180541992,1000,0.01,1.0,,,140.0,40.0
3.0,64,2,0.1292887717528529,92,11.936235904693604,1000,0.01,5.0,,,140.0,40.0
3.0,64,2,0.1329244747686279,221,21.50539374351501,1000,0.01,10.0,,,140.0,40.0
3.0,64,2,0.2715255411255411,37,31.55811071395874,1000,0.01,15.0,,,140.0,40.0
3.0,64,2,0.1037754489909276,247,41.98424434661865,1000,0.01,20.0,,,140.0,40.0
3.0,64,2,0.2704626860978792,93,60.94032120704651,1000,0.01,25.0,,,140.0,40.0
3.0,64,2,0.2278451229409313,74,66.40585994720459,1000,0.01,30.0,,,140.0,40.0
3.0,64,2,0.1140313039026617,116,82.50293636322021,1000,0.01,35.0,,,140.0,40.0
3.0,64,2,0.154089819517589,100,82.42403841018677,1000,0.01,40.0,,,140.0,40.0
3.0,64,2,0.3978138610177639,21,7.321151971817017,1000,0.001,1.0,,,140.0,40.0
3.0,64,2,0.1088843789989726,327,12.018321752548218,1000,0.001,5.0,,,140.0,40.0
3.0,64,2,0.1089029080890093,162,21.457834005355835,1000,0.001,10.0,,,140.0,40.0
3.0,64,2,0.1072118126272912,40,31.57448434829712,1000,0.001,15.0,,,140.0,40.0
3.0,64,2,0.1266520299138978,68,41.97344398498535,1000,0.001,20.0,,,140.0,40.0
3.0,64,2,0.0690139137857447,112,51.937307357788086,1000,0.001,25.0,,,140.0,40.0
3.0,64,2,0.0879553610833037,51,75.24143743515015,1000,0.001,30.0,,,140.0,40.0
3.0,64,2,0.1154083900551,138,71.97903108596802,1000,0.001,35.0,,,140.0,40.0
3.0,64,2,0.3085766780329628,154,114.92328929901124,1000,0.001,40.0,,,140.0,40.0
5.0,64,2,0.4675472286363804,0,7.771904706954956,1000,0.01,1.0,,,140.0,40.0
5.0,64,2,0.2157443831350687,650,22.32660222053528,1000,0.01,5.0,,,140.0,40.0
5.0,64,2,0.3662740654776247,58,34.789398193359375,1000,0.01,10.0,,,140.0,40.0
5.0,64,2,0.2137826159314762,7,42.22044491767883,1000,0.01,15.0,,,140.0,40.0
5.0,64,2,0.3659505016214053,472,51.986926317214966,1000,0.01,20.0,,,140.0,40.0
5.0,64,2,0.2449652917985388,65,62.511916637420654,1000,0.01,25.0,,,140.0,40.0
5.0,64,2,0.2351793053138986,99,78.42765069007874,1000,0.01,30.0,,,140.0,40.0
5.0,64,2,0.1783775083179761,91,73.79621052742004,1000,0.01,35.0,,,140.0,40.0
5.0,64,2,0.1318702233062992,188,93.80780410766602,1000,0.01,40.0,,,140.0,40.0
5.0,64,2,0.2845479134678281,8,7.783707857131958,1000,0.001,1.0,,,140.0,40.0
5.0,64,2,0.2430293205810741,75,20.40700840950012,1000,0.001,5.0,,,140.0,40.0
5.0,64,2,0.3492993423434209,88,27.433098793029785,1000,0.001,10.0,,,140.0,40.0
