,feature,imp
463,num__x1312,0.0005583406956155295
464,num__x1283,0.0005545872307284024
465,num__x382,0.0005533795025934572
466,num__x646,0.0005467470509513491
467,num__x967,0.0005441372296524722
468,num__x97,0.0005437454010921634
469,num__x15,0.0005433624956348218
470,num__x266,0.0005422882873046878
471,num__x617,0.000539688593107973
472,num__x667,0.0005385877405941862
473,num__x1354,0.0005382166584069717
474,num__x194,0.0005349857528762277
475,num__x238,0.0005327669497530109
476,num__x1192,0.0005320249058023935
477,num__x976,0.0005261525751174361
478,num__x157,0.0005258858102428676
479,num__x431,0.0005246206412443716
480,num__x805,0.0005241378687315784
481,num__x200,0.0005239672072288454
482,num__x167,0.0005235854191286848
483,num__x173,0.0005219228973530091
484,num__x560,0.0005195762297863176
485,num__x1395,0.0005174668895424566
486,num__x153,0.0005143218383971927
487,num__x483,0.0005112687157775804
488,num__x321,0.0005104791099319386
489,num__x1045,0.0005097974902420689
490,num__x952,0.0005096547993699995
491,num__x389,0.0005095811556184521
492,num__x621,0.0005078134286369153
493,num__x285,0.0005054501454657876
494,num__x592,0.0005026685479702005
495,num__x964,0.0005021926516612081
496,num__x17,0.0005021099225137478
497,num__x903,0.0005011528071278323
498,num__x226,0.0005007097747725158
499,num__x447,0.0004988160887381108
500,num__x502,0.0004984796091396426
501,num__x1286,0.0004900267839053936
502,num__x806,0.00048786095611611207
503,num__x267,0.00048723812315759076
504,num__x295,0.00047800879260578703
505,num__x518,0.0004776502665998993
506,num__x274,0.00047478165663432696
507,num__x898,0.0004725431091884166
508,num__x1232,0.0004714443349405013
509,num__x372,0.0004695510019011305
510,num__x191,0.0004683951861502434
511,num__x277,0.0004652632644783645
512,num__x381,0.0004586840123279698
513,num__x1003,0.00045723969910624595
514,num__x896,0.00045610431490429425
515,num__x730,0.00045536617669890927
516,num__x1365,0.00045491443985553074
517,num__x840,0.00045260499131008166
518,num__x1193,0.0004524324334226059
519,num__x895,0.0004499639898918527
520,num__x870,0.00044855107551592657
521,num__x159,0.00044847122820701376
522,num__x172,0.00044844447917887745
523,num__x1269,0.000447286111219079
524,num__x760,0.0004466202567491573
525,num__x323,0.00044660847508673127
526,num__x1311,0.00044653401189996637
527,num__x1393,0.00044241992803992436
528,num__x131,0.00044189664711728803
529,num__x1077,0.00043833183192951527
530,num__x706,0.00043207094157466785
531,num__x13,0.00043066341060152275
532,num__x845,0.0004295090860099951
533,num__x609,0.0004293809381449229
534,num__x1110,0.0004288856548580228
535,num__x1189,0.0004288126523245197
536,num__x1276,0.0004287068720695457
537,num__x638,0.00042847261103244036
538,num__x994,0.00042327378884522883
539,num__x901,0.0004226965493883861
540,num__x525,0.00042063314912534094
541,num__x787,0.0004200693068713615
542,num__x557,0.0004195535191157334
543,num__x1295,0.00041211836230982873
544,num__x1231,0.00041039041866289277
545,num__x162,0.00040979508393047923
546,num__x1406,0.0004091366693333089
547,num__x1079,0.00040783962572800094
548,num__x721,0.00040760187218357477
549,num__x492,0.00040482233893259715
550,num__x521,0.0004029179904161247
551,num__x369,0.00040196462667671154
552,num__x1121,0.00040155617442854427
553,num__x85,0.00040064540429735285
554,num__x380,0.0003991976613825477
555,num__x693,0.0003974659988064808
556,num__x1176,0.00039512356960903197
557,num__x363,0.0003941769390491981
558,num__x688,0.0003939158202150238
559,num__x931,0.0003936502596427943
560,num__x249,0.0003920341452669336
561,num__x1237,0.0003918109478541186
562,num__x847,0.0003904460543270774
563,num__x1323,0.000389879146523555
564,num__x918,0.0003885115238190681
565,num__x1414,0.0003876190586683461
566,num__x28,0.000385962936913249
567,num__x1043,0.0003851758231654173
568,num__x765,0.000379051977435684
569,num__x1279,0.0003780268764293351
570,num__x734,0.0003764672244935903
571,num__x1197,0.0003762874757960956
572,num__x47,0.0003761969702296187
573,num__x334,0.0003752497245598493
574,num__x482,0.0003751707100409974
575,num__x794,0.00037465282704894425
576,num__x207,0.00037392363793287294
577,num__x288,0.0003717856342360101
578,num__x50,0.00037174296615010067
579,num__x1223,0.00036780366278966304
580,num__x494,0.0003666987000221968
581,num__x67,0.00036595405510530003
582,num__x1021,0.00036329896030803195
583,num__x817,0.0003596259580585485
584,num__x933,0.00035789367389491803
585,num__x480,0.0003563384818970462
586,num__x411,0.00035449891967309676
587,num__x597,0.000354362991489688
588,num__x783,0.00034726935825584544
589,num__x897,0.0003471304645861938
590,num__x854,0.000344353072044124
591,num__x1062,0.0003433821520042107
592,num__x762,0.0003426331285525577
593,num__x668,0.0003412717579468891
594,num__x1206,0.0003394297027200583
595,num__x565,0.00033925179408148155
596,num__x614,0.00033836947557091423
597,num__x385,0.00033650295216805103
598,num__x123,0.0003355079683308751
599,num__x833,0.0003347385750009679
600,num__x649,0.0003321115873340436
601,num__x627,0.0003307976786839233
602,num__x842,0.0003292832281357636
603,num__x1413,0.0003267944694953427
604,num__x309,0.00032609976770957435
605,num__x208,0.00032336519845083594
606,num__x892,0.00032265470408521837
607,num__x57,0.0003215363729235469
608,num__x612,0.00031975302591950275
609,num__x1329,0.0003171182688447272
610,num__x1293,0.0003147212730742362
611,num__x1273,0.0003129345635171636
612,num__x1153,0.00031186400191242066
613,num__x1006,0.00030899282682790097
614,num__x1412,0.00030879062292274114
615,num__x1166,0.0003086727253585638
616,num__x224,0.00030498480094091717
617,num__x264,0.0003049668746721784
618,num__x1408,0.0003041125358841451
619,num__x1321,0.00030030095678100467
620,num__x412,0.000298780783085958
621,num__x91,0.00029873504617407016
622,num__x422,0.00029772879002913595
623,num__x1061,0.0002976609552684492
624,num__x958,0.0002958050110193324
625,num__x479,0.0002957239364572684
626,num__x803,0.00029543225241631993
627,num__x930,0.00029362985287682575
628,num__x119,0.0002933526163199185
629,num__x174,0.00029031082448603614
630,num__x269,0.00028957528957528956
631,num__x1210,0.00028894916855369876
632,num__x528,0.00028715952055079896
633,num__x821,0.0002866341630403286
634,num__x635,0.00028613738370513917
635,num__x851,0.0002847633136094675
636,num__x365,0.00028436395380307205
637,num__x705,0.0002829404834971676
638,num__x677,0.0002827549187459508
639,num__x965,0.0002824564698672114
