num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
300.0,64,2,0.3373121728466319,2,35.46394896507263,1000,0.01,30.0,,,100.0,42.0
300.0,64,2,0.3678178512665618,0,41.47807264328003,1000,0.01,35.0,,,100.0,42.0
300.0,64,2,0.3556268688927477,0,43.64814043045044,1000,0.01,40.0,,,100.0,42.0
300.0,64,2,0.3236576380530612,0,16.15843963623047,1000,0.001,1.0,,,100.0,42.0
300.0,64,2,0.3740314946580239,1,17.409770965576172,1000,0.001,5.0,,,100.0,42.0
300.0,64,2,0.3608957561972803,1,21.59614992141724,1000,0.001,10.0,,,100.0,42.0
300.0,64,2,0.360609565825345,1,25.508752822875977,1000,0.001,15.0,,,100.0,42.0
300.0,64,2,0.3360462237174685,0,27.715278148651123,1000,0.001,20.0,,,100.0,42.0
300.0,64,2,0.3831385415367425,0,32.969940423965454,1000,0.001,25.0,,,100.0,42.0
300.0,64,2,0.3839014272293997,0,38.21448087692261,1000,0.001,30.0,,,100.0,42.0
300.0,64,2,0.368928105616888,0,41.46256470680237,1000,0.001,35.0,,,100.0,42.0
300.0,64,2,0.3467594003964884,0,43.80386638641357,1000,0.001,40.0,,,100.0,42.0
,64,2,0.2139500322182402,2,16.528964042663574,1000,0.001,,,2.0,100.0,42.0
,64,2,0.2418325905369886,3,17.754064321517944,1000,0.001,,,10.0,100.0,42.0
,64,2,0.2658353317968824,0,36.07612466812134,1000,0.001,,,50.0,100.0,42.0
,64,2,0.2048678974395132,0,15.4993257522583,1000,0.01,,,2.0,100.0,42.0
,64,2,0.2362867852504872,0,13.868380069732666,1000,0.01,,,10.0,100.0,42.0
,64,2,0.2956797695027325,0,23.84098863601685,1000,0.01,,,50.0,100.0,42.0
,64,3,0.2112931852055379,0,11.475090265274048,1000,0.001,,,2.0,100.0,42.0
,64,3,0.2442084051399926,1,11.821917295455933,1000,0.001,,,10.0,100.0,42.0
,64,3,0.2631288289843701,0,25.369633436203003,1000,0.001,,,50.0,100.0,42.0
,64,3,0.2236211341756956,0,15.221357583999634,1000,0.01,,,2.0,100.0,42.0
,64,3,0.2481938935998605,0,15.825064659118652,1000,0.01,,,10.0,100.0,42.0
,64,3,0.2525267607275807,0,34.614317893981934,1000,0.01,,,50.0,100.0,42.0
0.0,64,2,0.2679507975208962,0,15.23179817199707,1000,0.01,1.0,,,100.0,40.0
0.0,64,2,0.2481399262421481,1,15.421234607696531,1000,0.01,5.0,,,100.0,40.0
0.0,64,2,0.2608385395689502,0,15.383111238479614,1000,0.01,10.0,,,100.0,40.0
0.0,64,2,0.282512006604064,0,15.344427108764648,1000,0.01,15.0,,,100.0,40.0
0.0,64,2,0.281116902420691,0,15.11397385597229,1000,0.01,20.0,,,100.0,40.0
0.0,64,2,0.240969562696727,0,15.607396125793455,1000,0.01,25.0,,,100.0,40.0
0.0,64,2,0.2750994199038823,0,15.203225135803224,1000,0.01,30.0,,,100.0,40.0
0.0,64,2,0.2614081302691536,0,15.200223445892334,1000,0.01,35.0,,,100.0,40.0
0.0,64,2,0.272841332207174,0,14.996186971664429,1000,0.01,40.0,,,100.0,40.0
0.0,64,2,0.2950922021267546,0,15.130281925201416,1000,0.001,1.0,,,100.0,40.0
0.0,64,2,0.2926205375069652,0,15.275074005126951,1000,0.001,5.0,,,100.0,40.0
0.0,64,2,0.2371510562169501,0,15.052693605422974,1000,0.001,10.0,,,100.0,40.0
0.0,64,2,0.2733956057958386,0,14.950994729995728,1000,0.001,15.0,,,100.0,40.0
0.0,64,2,0.2859290079936495,0,15.230803966522217,1000,0.001,20.0,,,100.0,40.0
0.0,64,2,0.2622971676495942,0,15.109276294708252,1000,0.001,25.0,,,100.0,40.0
0.0,64,2,0.2717328299901294,0,15.226887702941896,1000,0.001,30.0,,,100.0,40.0
0.0,64,2,0.2601206824934176,0,15.2643404006958,1000,0.001,35.0,,,100.0,40.0
0.0,64,2,0.2733690216721879,0,15.15412187576294,1000,0.001,40.0,,,100.0,40.0
1.0,64,2,0.181571937411661,0,15.588671445846558,1000,0.01,1.0,,,100.0,40.0
1.0,64,2,0.1937513165660263,0,16.106445789337158,1000,0.01,5.0,,,100.0,40.0
1.0,64,2,0.2319371439742228,0,17.31149649620056,1000,0.01,10.0,,,100.0,40.0
1.0,64,2,0.2347268002809963,0,20.555174589157104,1000,0.01,15.0,,,100.0,40.0
1.0,64,2,0.2582149317428586,0,22.179054021835327,1000,0.01,20.0,,,100.0,40.0
1.0,64,2,0.2614967579538519,0,25.497872352600098,1000,0.01,25.0,,,100.0,40.0
1.0,64,2,0.2406222174967341,0,26.23875212669373,1000,0.01,30.0,,,100.0,40.0
1.0,64,2,0.2741463969165211,0,30.5036883354187,1000,0.01,35.0,,,100.0,40.0
1.0,64,2,0.2781512854564442,0,32.023308753967285,1000,0.01,40.0,,,100.0,40.0
1.0,64,2,0.1986155875275051,0,16.292818784713745,1000,0.001,1.0,,,100.0,40.0
1.0,64,2,0.2155928156058684,0,15.98896598815918,1000,0.001,5.0,,,100.0,40.0
1.0,64,2,0.2744864457929239,2,17.117279767990112,1000,0.001,10.0,,,100.0,40.0
1.0,64,2,0.244097623143845,3,20.171879291534424,1000,0.001,15.0,,,100.0,40.0
1.0,64,2,0.2612273624610337,2,21.356236219406128,1000,0.001,20.0,,,100.0,40.0
1.0,64,2,0.2275586900400343,0,25.760884284973145,1000,0.001,25.0,,,100.0,40.0
1.0,64,2,0.2484092518354631,0,27.23209404945373,1000,0.001,30.0,,,100.0,40.0
1.0,64,2,0.2437476327100646,0,30.269702434539795,1000,0.001,35.0,,,100.0,40.0
1.0,64,2,0.2872816212531063,0,31.283446311950684,1000,0.001,40.0,,,100.0,40.0
3.0,64,2,0.1872296078337469,0,15.867057800292969,1000,0.01,1.0,,,100.0,40.0
3.0,64,2,0.2169872926848873,0,16.237225770950317,1000,0.01,5.0,,,100.0,40.0
3.0,64,2,0.2183983992781031,0,17.196359395980835,1000,0.01,10.0,,,100.0,40.0
3.0,64,2,0.2398449284503017,0,20.69668221473694,1000,0.01,15.0,,,100.0,40.0
3.0,64,2,0.2479079795165389,0,23.838037490844727,1000,0.01,20.0,,,100.0,40.0
3.0,64,2,0.2293359000642136,0,25.505513668060303,1000,0.01,25.0,,,100.0,40.0
3.0,64,2,0.2799896293440736,0,30.061565160751343,1000,0.01,30.0,,,100.0,40.0
3.0,64,2,0.25585633069679,3,31.172306060791016,1000,0.01,35.0,,,100.0,40.0
3.0,64,2,0.2645799109909757,0,34.87235879898071,1000,0.01,40.0,,,100.0,40.0
3.0,64,2,0.2171231998881297,0,16.060423851013184,1000,0.001,1.0,,,100.0,40.0
3.0,64,2,0.2005936816348569,0,15.970794677734377,1000,0.001,5.0,,,100.0,40.0
3.0,64,2,0.2076875065136205,0,17.153269052505493,1000,0.001,10.0,,,100.0,40.0
3.0,64,2,0.2461853603032801,3,21.001945972442627,1000,0.001,15.0,,,100.0,40.0
3.0,64,2,0.2333336281104529,0,24.73213648796081,1000,0.001,20.0,,,100.0,40.0
3.0,64,2,0.2415561226601358,0,25.15334939956665,1000,0.001,25.0,,,100.0,40.0
3.0,64,2,0.2463850394219371,0,29.887609481811523,1000,0.001,30.0,,,100.0,40.0
3.0,64,2,0.2620701299117971,2,21.411900281906128,1000,0.001,35.0,,,100.0,40.0
3.0,64,2,0.2594876379518964,0,23.510448217391968,1000,0.001,40.0,,,100.0,40.0
5.0,64,2,0.180922480563559,0,11.784146547317505,1000,0.01,1.0,,,100.0,40.0
5.0,64,2,0.2028267023017457,1,12.036327123641968,1000,0.01,5.0,,,100.0,40.0
5.0,64,2,0.2171718529414344,0,12.136216163635254,1000,0.01,10.0,,,100.0,40.0
5.0,64,2,0.2289187332060398,0,15.25851321220398,1000,0.01,15.0,,,100.0,40.0
5.0,64,2,0.2537331626041557,0,25.01004290580749,1000,0.01,20.0,,,100.0,40.0
5.0,64,2,0.2683978950873317,0,26.66496634483337,1000,0.01,25.0,,,100.0,40.0
5.0,64,2,0.2468862848448121,0,29.81569528579712,1000,0.01,30.0,,,100.0,40.0
5.0,64,2,0.2364137169218726,0,31.3960828781128,1000,0.01,35.0,,,100.0,40.0
5.0,64,2,0.2770356503507597,0,35.89225101470947,1000,0.01,40.0,,,100.0,40.0
5.0,64,2,0.1821298324777433,0,16.147724628448486,1000,0.001,1.0,,,100.0,40.0
5.0,64,2,0.2246493156204757,0,16.700504064559937,1000,0.001,5.0,,,100.0,40.0
5.0,64,2,0.2168335896711578,0,16.983381032943726,1000,0.001,10.0,,,100.0,40.0
5.0,64,2,0.2418027260039387,0,20.28749704360962,1000,0.001,15.0,,,100.0,40.0
5.0,64,2,0.232366942963114,0,24.46647071838379,1000,0.001,20.0,,,100.0,40.0
5.0,64,2,0.2435101292573082,0,26.178869247436523,1000,0.001,25.0,,,100.0,40.0
5.0,64,2,0.2258758311692071,0,31.11105871200561,1000,0.001,30.0,,,100.0,40.0
5.0,64,2,0.2316320939768477,0,31.064520359039307,1000,0.001,35.0,,,100.0,40.0
5.0,64,2,0.2244831410137839,0,35.724725008010864,1000,0.001,40.0,,,100.0,40.0
10.0,64,2,0.2201275939346027,1,15.883893013000488,1000,0.01,1.0,,,100.0,40.0
10.0,64,2,0.2696470024878158,0,16.00784969329834,1000,0.01,5.0,,,100.0,40.0
10.0,64,2,0.2830324235894854,0,19.28646445274353,1000,0.01,10.0,,,100.0,40.0
10.0,64,2,0.270102898304687,0,21.1267569065094,1000,0.01,15.0,,,100.0,40.0
10.0,64,2,0.2785325497172469,0,24.95898675918579,1000,0.01,20.0,,,100.0,40.0
10.0,64,2,0.3078830355917635,0,28.95854949951172,1000,0.01,25.0,,,100.0,40.0
10.0,64,2,0.2965154916136427,0,30.288288354873657,1000,0.01,30.0,,,100.0,40.0
10.0,64,2,0.3028327515034029,0,34.44259977340698,1000,0.01,35.0,,,100.0,40.0
10.0,64,2,0.2916842209000749,0,38.7186164855957,1000,0.01,40.0,,,100.0,40.0
10.0,64,2,0.1416205081912551,0,15.629841804504396,1000,0.001,1.0,,,100.0,40.0
10.0,64,2,0.2779840366814182,0,15.905254602432253,1000,0.001,5.0,,,100.0,40.0
10.0,64,2,0.2905157404877003,0,19.6739444732666,1000,0.001,10.0,,,100.0,40.0
10.0,64,2,0.2930318833027582,0,21.70882487297058,1000,0.001,15.0,,,100.0,40.0
10.0,64,2,0.2977007300950006,2,26.376012802124023,1000,0.001,20.0,,,100.0,40.0
10.0,64,2,0.2768327867942839,0,30.84706258773804,1000,0.001,25.0,,,100.0,40.0
10.0,64,2,0.2887404293764647,0,32.035255670547485,1000,0.001,30.0,,,100.0,40.0
10.0,64,2,0.3042326282971049,0,37.34725165367127,1000,0.001,35.0,,,100.0,40.0
10.0,64,2,0.2797793331439493,0,43.713037729263306,1000,0.001,40.0,,,100.0,40.0
100.0,64,2,0.2764973345065961,0,15.39298677444458,1000,0.01,1.0,,,100.0,40.0
100.0,64,2,0.3384750794644852,0,17.165462255477905,1000,0.01,5.0,,,100.0,40.0
100.0,64,2,0.322414205176846,0,21.530896186828613,1000,0.01,10.0,,,100.0,40.0
100.0,64,2,0.3373925706494878,0,27.151253700256348,1000,0.01,15.0,,,100.0,40.0
100.0,64,2,0.315177438067736,0,33.058884143829346,1000,0.01,20.0,,,100.0,40.0
100.0,64,2,0.3180585615635268,2,37.70270156860352,1000,0.01,25.0,,,100.0,40.0
100.0,64,2,0.351803206468638,1,41.026676416397095,1000,0.01,30.0,,,100.0,40.0
100.0,64,2,0.3185002681205414,0,42.38330936431885,1000,0.01,35.0,,,100.0,40.0
