,feature,imp
386,num__x547,0.0007425960605605633
387,num__x625,0.0007412665704445212
388,num__x2146,0.0007411158709887143
389,num__x831,0.0007408615164953742
390,num__x3552,0.0007362911668987013
391,num__x2498,0.0007335913004841277
392,num__x3693,0.0007312823471732687
393,num__x1734,0.0007300473988137325
394,num__x1952,0.000728435103373509
395,num__x3083,0.0007273740565059153
396,num__x2676,0.0007259754472139947
397,num__x3463,0.000724697962023898
398,num__x2262,0.0007218031619977978
399,num__x984,0.0007215729814661428
400,num__x2021,0.0007212250750964666
401,num__x552,0.00071955999515224
402,num__x3024,0.0007164090669987822
403,num__x1288,0.0007161240673735983
404,num__x3272,0.0007157074167758778
405,num__x1051,0.0007153955749621341
406,num__x1891,0.0007099507803938758
407,num__x114,0.000709742331922975
408,num__x1680,0.0007090299670579365
409,num__x2015,0.0007039744675680748
410,num__x631,0.0007031755171747412
411,num__x3067,0.0007028786040580731
412,num__x1467,0.0006967174055372144
413,num__x2470,0.0006964266714865117
414,num__x1270,0.0006949948463352695
415,num__x2138,0.0006949063882568569
416,num__x1082,0.0006946225057949857
417,num__x1076,0.0006946138895663245
418,num__x245,0.0006943020143517732
419,num__x73,0.0006913048080278758
420,num__x1789,0.0006901835254651655
421,num__x1662,0.0006901431125383147
422,num__x3243,0.0006883784394357431
423,num__x2785,0.0006876396038783152
424,num__x3169,0.000685678811280234
425,num__x1369,0.0006845279841179365
426,num__x2677,0.000684151950431678
427,num__x2805,0.0006831605600653567
428,num__x2171,0.0006803892452770531
429,num__x28,0.0006799847661237654
430,num__x3460,0.0006767997374882989
431,num__x2721,0.0006748218378896858
432,num__x3115,0.0006745224879792247
433,num__x2970,0.0006744758810254718
434,num__x142,0.000673917197673704
435,num__x2923,0.0006738153221029521
436,num__x2310,0.0006725772616292302
437,num__x1131,0.0006710247737382844
438,num__x2912,0.0006709460626230876
439,num__x1446,0.000668375899856967
440,num__x559,0.0006630364175832628
441,num__x3585,0.0006629661113578939
442,num__x558,0.000661653835315329
443,num__x1289,0.0006574249852138497
444,num__x854,0.0006573380340800441
445,num__x1255,0.0006549096245231704
446,num__x2142,0.0006548831380807813
447,num__x1532,0.0006530089878487058
448,num__x721,0.0006525077532913312
449,num__x1529,0.0006521417280731642
450,num__x3026,0.0006511376122229222
451,num__x3422,0.0006494436258703814
452,num__x2945,0.0006491391170844972
453,num__x3145,0.000648932645332394
454,num__x2405,0.0006476764840516407
455,num__x596,0.0006474921077553506
456,num__x1347,0.0006462897837421165
457,num__x3325,0.000645301564492572
458,num__x2124,0.0006447915434325108
459,num__x998,0.0006431914761994476
460,num__x3599,0.0006425571150616005
461,num__x3092,0.0006418646665031659
462,num__x2906,0.0006407934302114882
463,num__x419,0.0006404890974864623
464,num__x1642,0.0006399502165280795
465,num__x130,0.0006394928902177615
466,num__x939,0.0006343410537914529
467,num__x3383,0.0006337398969108063
468,num__x2822,0.0006320484413776664
469,num__x1407,0.0006319796591599728
470,num__x1979,0.0006313803992857611
471,num__x3458,0.0006289006695071862
472,num__x1575,0.0006284164730448579
473,num__x3286,0.0006262334085060033
474,num__x2990,0.000625423043124994
475,num__x2701,0.0006224128644426292
476,num__x1214,0.0006195193862713581
477,num__x603,0.0006158657597475348
478,num__x2872,0.0006156445720091909
479,num__x3416,0.0006105918783442198
480,num__x1554,0.000607007009808311
481,num__x253,0.0006069083716169462
482,num__x2941,0.0006068841809277525
483,num__x930,0.0006068269748284465
484,num__x608,0.0006068161470544086
485,num__x261,0.0006052210898788599
486,num__x1046,0.0006049951113928949
487,num__x385,0.0006046747829561904
488,num__x2247,0.0006034708798679525
489,num__x2597,0.0006025237103400072
490,num__x3018,0.0006002406657518958
491,num__x394,0.0005993534176185647
492,num__x2965,0.0005991537791893819
493,num__x2013,0.0005986241171491955
494,num__x489,0.0005979024666791157
495,num__x220,0.0005960664202833613
496,num__x646,0.0005934379260729313
497,num__x2835,0.0005927005923142232
498,num__x1242,0.0005923922388745745
499,num__x910,0.000591770983126006
500,num__x1442,0.0005895983821000201
501,num__x104,0.0005881598836480249
502,num__x2939,0.0005878298515857212
503,num__x265,0.0005854333892021778
504,num__x2222,0.0005846403974225554
505,num__x38,0.0005844308845130791
506,num__x362,0.0005827870995696396
507,num__x3308,0.0005821116387601091
508,num__x1303,0.0005797174193161886
509,num__x1644,0.000578222148265407
510,num__x1733,0.000577712874636366
511,num__x2510,0.0005775649646855679
512,num__x1499,0.0005773420313437237
513,num__x299,0.0005770612871594962
514,num__x754,0.0005769539967376825
515,num__x2071,0.0005763737437613693
516,num__x2199,0.0005738036623817701
517,num__x1566,0.0005717440119975803
518,num__x2460,0.0005708334260206973
519,num__x141,0.0005708244455645998
520,num__x1578,0.0005683399712596282
521,num__x1423,0.0005682845418547583
522,num__x864,0.0005667506817864758
523,num__x2648,0.000566246628328881
524,num__x920,0.0005641835098809392
525,num__x2323,0.0005625758402901331
526,num__x197,0.0005613721672867287
527,num__x773,0.0005574385195266413
528,num__x1997,0.0005569633862904665
529,num__x1808,0.000556104348362366
530,num__x1740,0.0005557622716427707
531,num__x840,0.0005500582576727363
532,num__x2979,0.0005496547779845955
533,num__x2926,0.000548278907752663
534,num__x627,0.0005468841349111533
535,num__x55,0.0005466715898766703
536,num__x131,0.0005461829510535306
537,num__x1218,0.0005447311729272708
538,num__x2041,0.0005445265010257925
539,num__x2679,0.0005441448633321679
540,num__x3110,0.0005437978689703369
541,num__x1998,0.0005427908656816352
542,num__x1932,0.00054242842312191
543,num__x1257,0.0005412098032494691
544,num__x3666,0.0005410869603732323
545,num__x2817,0.0005401459833253211
546,num__x1738,0.0005396390747784202
547,num__x2067,0.0005391813954003925
548,num__x2233,0.0005368641779799013
549,num__x1411,0.0005354283242327526
550,num__x3123,0.0005339423647090503
551,num__x155,0.0005311537203271606
552,num__x964,0.0005303867592432894
553,num__x1689,0.0005293118369990258
554,num__x2030,0.0005282194492702454
555,num__x893,0.0005262737750520699
556,num__x232,0.0005244802790087109
557,num__x2657,0.0005244571029207663
558,num__x3259,0.0005242330847985248
