num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
10.0,64,2,0.3724775748329906,0,11.017054557800291,1000,0.001,5.0,,,120.0,42.0
10.0,64,2,0.427347853264498,1,18.87146162986756,1000,0.001,10.0,,,120.0,42.0
10.0,64,2,0.4413112418310777,1,26.59101605415344,1000,0.001,15.0,,,120.0,42.0
10.0,64,2,0.48079045451702,3,34.14163661003113,1000,0.001,20.0,,,120.0,42.0
10.0,64,2,0.2213466268620274,2,43.18322420120239,1000,0.001,25.0,,,120.0,42.0
10.0,64,2,0.3002571916798018,1,51.28108763694763,1000,0.001,30.0,,,120.0,42.0
10.0,64,2,0.3670112460211445,1,58.275113105773926,1000,0.001,35.0,,,120.0,42.0
10.0,64,2,0.3810180356489903,0,66.97506904602051,1000,0.001,40.0,,,120.0,42.0
100.0,64,2,0.3275426917265496,0,6.461981296539307,1000,0.01,1.0,,,120.0,42.0
100.0,64,2,0.4846340542277406,1,12.842166900634766,1000,0.01,5.0,,,120.0,42.0
100.0,64,2,0.5285656905115615,1,21.971469402313232,1000,0.01,10.0,,,120.0,42.0
100.0,64,2,0.5037737972888161,4,31.19137930870056,1000,0.01,15.0,,,120.0,42.0
100.0,64,2,0.4606800662574331,1,40.92942142486572,1000,0.01,20.0,,,120.0,42.0
100.0,64,2,0.5033900544371259,7,51.39075589179993,1000,0.01,25.0,,,120.0,42.0
100.0,64,2,0.3739111941241702,16,61.19480347633362,1000,0.01,30.0,,,120.0,42.0
100.0,64,2,0.4614961369926665,9,70.12145137786865,1000,0.01,35.0,,,120.0,42.0
100.0,64,2,0.4068360168505837,11,80.2080090045929,1000,0.01,40.0,,,120.0,42.0
100.0,64,2,0.3471701315864146,1,6.206162452697754,1000,0.001,1.0,,,120.0,42.0
100.0,64,2,0.4661345392708175,1,12.920021772384644,1000,0.001,5.0,,,120.0,42.0
100.0,64,2,0.4526128657139457,1,21.947839498519897,1000,0.001,10.0,,,120.0,42.0
100.0,64,2,0.3975938027597226,1,31.0862364768982,1000,0.001,15.0,,,120.0,42.0
100.0,64,2,0.506413760566911,6,40.98529553413391,1000,0.001,20.0,,,120.0,42.0
100.0,64,2,0.5526978000411047,5,51.303637742996216,1000,0.001,25.0,,,120.0,42.0
100.0,64,2,0.4779168318196314,7,60.93852138519287,1000,0.001,30.0,,,120.0,42.0
100.0,64,2,0.4173977603615717,11,69.78984379768372,1000,0.001,35.0,,,120.0,42.0
100.0,64,2,0.5108102330296435,10,79.93014359474182,1000,0.001,40.0,,,120.0,42.0
300.0,64,2,0.2686590983927362,1,5.732740163803101,1000,0.01,1.0,,,120.0,42.0
300.0,64,2,0.3708313177561191,2,12.048770427703856,1000,0.01,5.0,,,120.0,42.0
300.0,64,2,0.3011778740296605,9,20.458357334136963,1000,0.01,10.0,,,120.0,42.0
300.0,64,2,0.2845745795001271,8,28.15935969352722,1000,0.01,15.0,,,120.0,42.0
300.0,64,2,0.385256587657775,854,36.90573310852051,1000,0.01,20.0,,,120.0,42.0
300.0,64,2,0.1461627237691015,8,47.52166986465454,1000,0.01,25.0,,,120.0,42.0
300.0,64,2,0.169818358120786,34,57.87052440643311,1000,0.01,30.0,,,120.0,42.0
300.0,64,2,0.1713344882372841,746,68.30542421340942,1000,0.01,35.0,,,120.0,42.0
300.0,64,2,0.1239724361286778,245,77.18624186515808,1000,0.01,40.0,,,120.0,42.0
300.0,64,2,0.2774121170759464,2,5.720019578933716,1000,0.001,1.0,,,120.0,42.0
300.0,64,2,0.3154747829010945,2,11.90423345565796,1000,0.001,5.0,,,120.0,42.0
300.0,64,2,0.2804220700516043,3,20.727880001068115,1000,0.001,10.0,,,120.0,42.0
300.0,64,2,0.2876764015846501,3,28.02367067337036,1000,0.001,15.0,,,120.0,42.0
300.0,64,2,0.1481591301917958,999,36.74731516838074,1000,0.001,20.0,,,120.0,42.0
300.0,64,2,0.1733416049479901,17,47.52698063850403,1000,0.001,25.0,,,120.0,42.0
300.0,64,2,0.1782616494098748,6,57.11959743499756,1000,0.001,30.0,,,120.0,42.0
300.0,64,2,0.2140932984768866,536,67.1177089214325,1000,0.001,35.0,,,120.0,42.0
300.0,64,2,0.1263620814489064,997,77.44815587997437,1000,0.001,40.0,,,120.0,42.0
,64,2,0.2117705705015962,1,6.35026478767395,1000,0.001,,,2.0,120.0,42.0
,64,2,0.110737269314672,0,13.789607763290403,1000,0.001,,,10.0,120.0,42.0
,64,2,0.2052930581657622,11,58.06604743003845,1000,0.001,,,50.0,120.0,42.0
,64,2,0.1758406321669855,0,6.389779806137085,1000,0.01,,,2.0,120.0,42.0
,64,2,0.1506564859313054,1,14.0361647605896,1000,0.01,,,10.0,120.0,42.0
,64,2,0.1753216125859948,19,62.74552249908447,1000,0.01,,,50.0,120.0,42.0
,64,3,0.1467880393841615,0,6.010408639907837,1000,0.001,,,2.0,120.0,42.0
,64,3,0.197692943454573,2,14.08329439163208,1000,0.001,,,10.0,120.0,42.0
,64,3,0.1378520760574945,1,58.16193652153015,1000,0.001,,,50.0,120.0,42.0
,64,3,0.1926620618901108,0,6.396458625793457,1000,0.01,,,2.0,120.0,42.0
,64,3,0.1111020359711642,1,13.945689916610718,1000,0.01,,,10.0,120.0,42.0
,64,3,0.1628111463599768,10,58.09615850448608,1000,0.01,,,50.0,120.0,42.0
0.0,64,2,0.3510127927244247,0,8.885643005371094,1000,0.01,1.0,,,120.0,41.0
0.0,64,2,0.3220738322315787,1,8.696533203125,1000,0.01,5.0,,,120.0,41.0
0.0,64,2,0.308091533153554,0,8.599316835403442,1000,0.01,10.0,,,120.0,41.0
0.0,64,2,0.3429370943518683,1,8.251734256744385,1000,0.01,15.0,,,120.0,41.0
0.0,64,2,0.3137505048410524,1,8.719482183456421,1000,0.01,20.0,,,120.0,41.0
0.0,64,2,0.289476555454333,1,8.71189832687378,1000,0.01,25.0,,,120.0,41.0
0.0,64,2,0.3367086126219289,1,8.792757272720337,1000,0.01,30.0,,,120.0,41.0
0.0,64,2,0.2781997959793653,1,8.70528793334961,1000,0.01,35.0,,,120.0,41.0
0.0,64,2,0.320339863739901,1,8.744629383087158,1000,0.01,40.0,,,120.0,41.0
0.0,64,2,0.3690478839414248,0,8.814708709716797,1000,0.001,1.0,,,120.0,41.0
0.0,64,2,0.3230177612156999,1,8.913324117660522,1000,0.001,5.0,,,120.0,41.0
0.0,64,2,0.339273681154992,0,8.765745878219604,1000,0.001,10.0,,,120.0,41.0
0.0,64,2,0.2814813032784042,0,8.669895648956299,1000,0.001,15.0,,,120.0,41.0
0.0,64,2,0.3264567164852587,1,8.842163801193237,1000,0.001,20.0,,,120.0,41.0
0.0,64,2,0.3328094363774856,0,8.806205749511719,1000,0.001,25.0,,,120.0,41.0
