num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
10.0,64,2,0.8574881033897427,5,9.271561622619627,1000,0.001,25.0,,,10.0,40.0
10.0,64,2,0.8527483307372536,1,8.81202220916748,1000,0.001,30.0,,,10.0,40.0
10.0,64,2,0.9019073958396928,4,9.18715786933899,1000,0.001,35.0,,,10.0,40.0
10.0,64,2,0.9273734396416744,9,9.294937372207642,1000,0.001,40.0,,,10.0,40.0
100.0,64,2,0.913286505231794,4,9.17190718650818,1000,0.01,1.0,,,10.0,40.0
100.0,64,2,0.8435634788281344,8,9.179062843322754,1000,0.01,5.0,,,10.0,40.0
100.0,64,2,0.907860710450573,8,9.134215593338013,1000,0.01,10.0,,,10.0,40.0
100.0,64,2,0.9085136334345966,2,9.31592082977295,1000,0.01,15.0,,,10.0,40.0
100.0,64,2,0.8343977783413908,4,9.102514743804932,1000,0.01,20.0,,,10.0,40.0
100.0,64,2,0.9240148846758852,7,9.150437593460085,1000,0.01,25.0,,,10.0,40.0
100.0,64,2,0.9363421157168456,8,9.26663851737976,1000,0.01,30.0,,,10.0,40.0
100.0,64,2,0.8751547235063718,12,9.275094985961914,1000,0.01,35.0,,,10.0,40.0
100.0,64,2,0.920710639627752,27,9.234558582305908,1000,0.01,40.0,,,10.0,40.0
100.0,64,2,0.9172907709306012,2,9.185479164123535,1000,0.001,1.0,,,10.0,40.0
100.0,64,2,0.9644036441810095,6,9.212568998336792,1000,0.001,5.0,,,10.0,40.0
100.0,64,2,0.9291136809879,3,9.198016881942747,1000,0.001,10.0,,,10.0,40.0
100.0,64,2,0.9362598278111348,10,9.168980360031128,1000,0.001,15.0,,,10.0,40.0
100.0,64,2,0.930680780773545,1,9.315795421600342,1000,0.001,20.0,,,10.0,40.0
100.0,64,2,0.9375598762362622,3,9.26012897491455,1000,0.001,25.0,,,10.0,40.0
100.0,64,2,0.9262071264610372,3,9.238914966583252,1000,0.001,30.0,,,10.0,40.0
100.0,64,2,0.9345112980558744,8,9.25194811820984,1000,0.001,35.0,,,10.0,40.0
100.0,64,2,0.960802830892959,3,9.293761253356934,1000,0.001,40.0,,,10.0,40.0
,64,2,0.7354006537680008,2,9.175201892852783,1000,0.001,,,2.0,10.0,40.0
,64,2,0.7279318337440543,12,9.215887546539308,1000,0.001,,,10.0,10.0,40.0
,64,2,0.7333959766352223,6,9.260605573654177,1000,0.001,,,50.0,10.0,40.0
,64,2,0.7937817958595542,2,7.709252119064331,1000,0.01,,,2.0,10.0,40.0
,64,2,0.6799284192080076,8,5.194757699966431,1000,0.01,,,10.0,10.0,40.0
,64,2,0.7226759759026523,17,5.231414318084717,1000,0.01,,,50.0,10.0,40.0
,64,3,0.807660344378172,0,5.247005462646484,1000,0.001,,,2.0,10.0,40.0
,64,3,0.669349932161272,6,5.280932903289795,1000,0.001,,,10.0,10.0,40.0
,64,3,0.8077069233680987,6,5.278043985366821,1000,0.001,,,50.0,10.0,40.0
,64,3,0.7560181779154227,2,5.408706188201904,1000,0.01,,,2.0,10.0,40.0
,64,3,0.5863240879138775,8,5.276118755340576,1000,0.01,,,10.0,10.0,40.0
,64,3,0.736625407648391,6,5.238560438156128,1000,0.01,,,50.0,10.0,40.0
0.0,64,2,0.9136798153299518,2,9.071829080581663,1000,0.01,1.0,,,10.0,41.0
0.0,64,2,0.9404421859386248,6,8.986354351043701,1000,0.01,5.0,,,10.0,41.0
0.0,64,2,0.9425709113248916,2,8.047122716903687,1000,0.01,10.0,,,10.0,41.0
0.0,64,2,0.9263092796927384,1,4.061470031738281,1000,0.01,15.0,,,10.0,41.0
0.0,64,2,0.8823449438944382,12,4.911067247390747,1000,0.01,20.0,,,10.0,41.0
0.0,64,2,0.9135082853607844,7,9.009912490844728,1000,0.01,25.0,,,10.0,41.0
0.0,64,2,0.9284695350001472,6,9.10526728630066,1000,0.01,30.0,,,10.0,41.0
0.0,64,2,0.9028762777799392,2,9.073570251464844,1000,0.01,35.0,,,10.0,41.0
0.0,64,2,0.9063896702021288,2,9.0524640083313,1000,0.01,40.0,,,10.0,41.0
0.0,64,2,0.8936869296087318,6,7.273943901062012,1000,0.001,1.0,,,10.0,41.0
0.0,64,2,0.929825379894728,8,9.079570531845093,1000,0.001,5.0,,,10.0,41.0
0.0,64,2,0.8993050758541196,10,9.1134672164917,1000,0.001,10.0,,,10.0,41.0
0.0,64,2,0.922565161424678,4,9.065503358840942,1000,0.001,15.0,,,10.0,41.0
0.0,64,2,0.9133123567060998,1,9.104270458221436,1000,0.001,20.0,,,10.0,41.0
0.0,64,2,0.9116364313064268,0,9.083564043045044,1000,0.001,25.0,,,10.0,41.0
0.0,64,2,0.8883672207287369,2,9.074654817581177,1000,0.001,30.0,,,10.0,41.0
0.0,64,2,0.924549780846642,2,9.092191219329834,1000,0.001,35.0,,,10.0,41.0
0.0,64,2,0.9081979435784509,3,9.140182495117188,1000,0.001,40.0,,,10.0,41.0
1.0,64,2,0.7819551397976645,0,9.201552152633669,1000,0.01,1.0,,,10.0,41.0
1.0,64,2,0.8731507975572947,0,9.264981508255005,1000,0.01,5.0,,,10.0,41.0
1.0,64,2,0.8158405510255254,19,9.210355043411257,1000,0.01,10.0,,,10.0,41.0
1.0,64,2,0.8688182974149767,2,9.258289575576782,1000,0.01,15.0,,,10.0,41.0
1.0,64,2,0.8807961273601369,8,9.25453281402588,1000,0.01,20.0,,,10.0,41.0
1.0,64,2,0.8791781175280029,1,9.31043004989624,1000,0.01,25.0,,,10.0,41.0
1.0,64,2,0.8840277701784579,1,9.271652460098268,1000,0.01,30.0,,,10.0,41.0
1.0,64,2,0.8645878585232324,1,9.298954010009766,1000,0.01,35.0,,,10.0,41.0
1.0,64,2,0.8710537794026454,1,9.306240320205688,1000,0.01,40.0,,,10.0,41.0
1.0,64,2,0.9025150307699712,1,9.32015872001648,1000,0.001,1.0,,,10.0,41.0
1.0,64,2,0.8880126688858846,1,9.337167263031006,1000,0.001,5.0,,,10.0,41.0
1.0,64,2,0.8583515887139378,10,9.27950644493103,1000,0.001,10.0,,,10.0,41.0
1.0,64,2,0.8780181779127956,0,9.301464796066284,1000,0.001,15.0,,,10.0,41.0
1.0,64,2,0.8791781175280029,1,9.318171262741089,1000,0.001,20.0,,,10.0,41.0
1.0,64,2,0.8791781175280029,1,9.3581805229187,1000,0.001,25.0,,,10.0,41.0
1.0,64,2,0.8728279883381923,1,9.269574403762816,1000,0.001,30.0,,,10.0,41.0
1.0,64,2,0.8710537794026454,1,9.178897380828856,1000,0.001,35.0,,,10.0,41.0
1.0,64,2,0.8777311490184925,1,9.181059122085571,1000,0.001,40.0,,,10.0,41.0
3.0,64,2,0.8842942205486588,2,9.204822540283203,1000,0.01,1.0,,,10.0,41.0
3.0,64,2,0.7748899931418828,9,9.163188457489014,1000,0.01,5.0,,,10.0,41.0
3.0,64,2,0.8545276258926364,4,9.277996301651,1000,0.01,10.0,,,10.0,41.0
3.0,64,2,0.8108189095621899,7,9.185970306396484,1000,0.01,15.0,,,10.0,41.0
3.0,64,2,0.8006754739229465,4,9.283886909484863,1000,0.01,20.0,,,10.0,41.0
3.0,64,2,0.8557036654553274,25,9.26550006866455,1000,0.01,25.0,,,10.0,41.0
3.0,64,2,0.8396230510436639,14,9.268338441848757,1000,0.01,30.0,,,10.0,41.0
3.0,64,2,0.7459995154347315,7,9.183189392089844,1000,0.01,35.0,,,10.0,41.0
3.0,64,2,0.7686297127580701,4,9.312339067459106,1000,0.01,40.0,,,10.0,41.0
3.0,64,2,0.8787466252378425,3,9.163737535476685,1000,0.001,1.0,,,10.0,41.0
3.0,64,2,0.7721173200179451,3,9.214577674865724,1000,0.001,5.0,,,10.0,41.0
3.0,64,2,0.8102746868952025,3,9.277818202972412,1000,0.001,10.0,,,10.0,41.0
